SNO	FileName	Index	KeyHash	Key	Translation	
1065328	Credits	2253	58777308	02253	{role}Regional Legal Department
1065328	Credits	2254	58777309	02254	{creditee}Terrence Okorougo
1065328	Credits	2255	58777310	02255	{creditee}Ploy Wood
1065328	Credits	2256	58777311	02256	{role}Regional Operations
1065328	Credits	2257	58777312	02257	{creditee}Ines Agbanchenou
1065328	Credits	2258	58777313	02258	{creditee}Guido Alves
1065328	Credits	2259	58777314	02259	{creditee}Iñigo Campomanes
1065328	Credits	2260	58777338	02260	{creditee}Phil Chen
1065328	Credits	2261	58777339	02261	{creditee}Trevor Chen
1065328	Credits	2262	58777340	02262	{creditee}Francisco Chinchot
1065328	Credits	2263	58777341	02263	{creditee}Yunkwan Cho
1065328	Credits	2264	58777342	02264	{creditee}Lansing Deng
1065328	Credits	2265	58777343	02265	{creditee}Felipe Felix
1065328	Credits	2266	58777344	02266	{creditee}Akira Gu
1065328	Credits	2267	58777345	02267	{creditee}Jon Hayes
1065328	Credits	2268	58777346	02268	{creditee}Laura KJ Huang
1065328	Credits	2269	58777347	02269	{creditee}Yoo Bin Im
1065328	Credits	2270	58777371	02270	{creditee}Donna Kim (Dongwhi)
1065328	Credits	2271	58777372	02271	{creditee}Elly Lartey
1065328	Credits	2272	58777373	02272	{creditee}Jaejin Lee
1065328	Credits	2273	58777374	02273	{creditee}Marina Munoz
1065328	Credits	2274	58777375	02274	{creditee}Jihoon Park
1065328	Credits	2275	58777376	02275	{creditee}Maja Savic
1065328	Credits	2276	58777377	02276	{creditee}Paul Shearwood
1065328	Credits	2277	58777378	02277	{creditee}Jiyong Sim
1065328	Credits	2278	58777379	02278	{creditee}Changwoo Son
1065328	Credits	2279	58777380	02279	{creditee}Deasik Son
1065328	Credits	2280	58777404	02280	{creditee}Yewon Song
1065328	Credits	2281	58777405	02281	{creditee}Yonghun Song
1065328	Credits	2282	58777406	02282	{creditee}Sheila Valente
1065328	Credits	2283	58777407	02283	{creditee}Siyi Xia
1065328	Credits	2284	58777408	02284	{creditee}Terry Yang
1065328	Credits	2285	58777409	02285	{creditee}Min Ju Yuk
1065328	Credits	2286	58777410	02286	{role}Regional Publishing & Operations Management Administrative Support
1065328	Credits	2287	58777411	02287	{creditee}Sunny Bhambra
1065328	Credits	2288	58777412	02288	{creditee}Jen Codrington
1065328	Credits	2289	58777413	02289	{creditee}Debbie Cunningham
1065328	Credits	2290	58777437	02290	{creditee}Preety Dhillon
1065328	Credits	2291	58777438	02291	{creditee}Michele Ellis
1065328	Credits	2292	58777439	02292	{creditee}Julia Grantham
1065328	Credits	2293	58777440	02293	{creditee}Joe Hills
1065328	Credits	2294	58777441	02294	{creditee}Yunis Osman
1065328	Credits	2295	58777442	02295	{creditee}Martha Saunders
1065328	Credits	2296	58777443	02296	{creditee}Liz Smith
1065328	Credits	2297	58777444	02297	{creditee}Youngjin Song
1065328	Credits	2298	58777445	02298	{role}Regional Social Media & Digital Publishing
1065328	Credits	2299	58777446	02299	{creditee}Joe Graham
1065328	Credits	2300	58778229	02300	{creditee}Laure Gurdjian
1065328	Credits	2301	58778230	02301	{creditee}Jessy Namkoong
1065328	Credits	2302	58778231	02302	{creditee}Brett Phipps
1065328	Credits	2303	58778232	02303	{creditee}Takeru Uemori
1065328	Credits	2304	58778233	02304	{role}Regional Territory Communications
1065328	Credits	2305	58778234	02305	{creditee}Nora Bajes
1065328	Credits	2306	58778235	02306	{creditee}Ksenia Bekhtold
1065328	Credits	2307	58778236	02307	{creditee}Celine Crahay
1065328	Credits	2308	58778237	02308	{creditee}Lauren Hill
1065328	Credits	2309	58778238	02309	{creditee}Pierre Khoury
1065328	Credits	2310	58778262	02310	{creditee}Samuel Lim
1065328	Credits	2311	58778263	02311	{creditee}Jieun Ryu
1065328	Credits	2312	58778264	02312	{creditee}Hanna Rokossa
1065328	Credits	2313	58778265	02313	{creditee}Stéphanie Yath
1065328	Credits	2314	58778266	02314	{creditee}Daekeun Youn
1065328	Credits	2315	58778267	02315	{role}Regional Territory Marketing
1065328	Credits	2316	58778268	02316	{creditee}Didem Aksakal
1065328	Credits	2317	58778269	02317	{creditee}Dannah Blagojevitch
1065328	Credits	2318	58778270	02318	{creditee}Hanane Brouki
1065328	Credits	2319	58778271	02319	{creditee}Ali Esen
1065328	Credits	2320	58778295	02320	{creditee}Boris Gojic
1065328	Credits	2321	58778296	02321	{creditee}Ana Hazeu-Gonzalez
1065328	Credits	2322	58778297	02322	{creditee}Owen Hughes
1065328	Credits	2323	58778298	02323	{creditee}Charles Jolivet
1065328	Credits	2324	58778299	02324	{creditee}Anne Le Sinq
1065328	Credits	2325	58778300	02325	{creditee}Airs Meadows
1065328	Credits	2326	58778301	02326	{creditee}Pierluigi Rossi
1065328	Credits	2327	58778302	02327	{creditee}Lance Teo
1065328	Credits	2328	58778303	02328	{creditee}Aliya Woollard
1065328	Credits	2329	58778304	02329	{role}Regional Web Services
1065328	Credits	2330	58778328	02330	{creditee}Grace Jang (Eunyeong)
1065328	Credits	2331	58778329	02331	{creditee}One Yoon
1065328	Credits	2332	58778330	02332	{group}LEGAL
1065328	Credits	2333	58778331	02333	{role}Legal Team
1065328	Credits	2334	58778332	02334	{creditee}Hammaad Ahmad
1065328	Credits	2335	58778333	02335	{creditee}Jeff Albertson
1065328	Credits	2336	58778334	02336	{creditee}Jack Anderson
1065328	Credits	2337	58778335	02337	{creditee}Amy Cairns
1065328	Credits	2338	58778336	02338	{creditee}Rebecca Chui
1065328	Credits	2339	58778337	02339	{creditee}Vanessa Cordova
1065328	Credits	2340	58778361	02340	{creditee}Kevin Crook
1065328	Credits	2341	58778362	02341	{creditee}Matteo Cuccodrillo
1065328	Credits	2342	58778363	02342	{creditee}Willy Duhen
1065328	Credits	2343	58778364	02343	{creditee}Tim Elgar
1065328	Credits	2344	58778365	02344	{creditee}Emanuele Fava
1065328	Credits	2345	58778366	02345	{creditee}Yana Faleeva
1065328	Credits	2346	58778367	02346	{creditee}Mavis Feasel
1065328	Credits	2347	58778368	02347	{creditee}Diona Fu
1065328	Credits	2348	58778369	02348	{creditee}Chris Garratty
1065328	Credits	2349	58778370	02349	{creditee}Divya Gupta
1065328	Credits	2350	58778394	02350	{creditee}Laura Horwich
1065328	Credits	2351	58778395	02351	{creditee}Charlotte Kelly
1065328	Credits	2352	58778396	02352	{creditee}Jihyun Kim
1065328	Credits	2353	58778397	02353	{creditee}Woojeong Kim
1065328	Credits	2354	58778398	02354	{creditee}Shelina Kurwa
1065328	Credits	2355	58778399	02355	{creditee}Vincent Law
1065328	Credits	2356	58778400	02356	{creditee}Juhui Lee
1065328	Credits	2357	58778401	02357	{creditee}Steven Liang
1065328	Credits	2358	58778402	02358	{creditee}Ian Mattingly
1065328	Credits	2359	58778403	02359	{creditee}Roisin Murphy
1065328	Credits	2360	58778427	02360	{creditee}Virginia Masso
1065328	Credits	2361	58778428	02361	{creditee}Claudia Okada
1065328	Credits	2362	58778429	02362	{creditee}Bryony Poynor
1065328	Credits	2363	58778430	02363	{creditee}Amaya Sanchez
1065328	Credits	2364	58778431	02364	{creditee}Charlotte Shen
1065328	Credits	2365	58778432	02365	{creditee}Jeonghwan Shim
1065328	Credits	2366	58778433	02366	{creditee}Aga Slobodzian
1065328	Credits	2367	58778434	02367	{creditee}Jun Takeuchi
1065328	Credits	2368	58778435	02368	{creditee}Suzanna Temple-Morris
1065328	Credits	2369	58778436	02369	{creditee}Alicia Vaughan-Dick
1065328	Credits	2370	58778460	02370	{creditee}Jay Wang (Legal)
1065328	Credits	2371	58778461	02371	{creditee}Caroline Wang
1065328	Credits	2372	58778462	02372	{creditee}Shonine Wijayanayake
1065328	Credits	2373	58778463	02373	{creditee}Seong Hee Yoon
1065328	Credits	2374	58778464	02374	{creditee}Xianxian (Juno) Yuan
1065328	Credits	2375	58778465	02375	{creditee}Vivian Zhang
1065328	Credits	2376	58778466	02376	{creditee}Clio Zhao
1065328	Credits	2377	58778467	02377	{group}GLOBAL LOCALIZATION
1065328	Credits	2378	58778468	02378	{role}Director
1065328	Credits	2379	58778469	02379	{creditee}Jordi Macias
1065328	Credits	2380	58778493	02380	{role}Management
1065328	Credits	2381	58778494	02381	{creditee}Dave Casipit
1065328	Credits	2382	58778495	02382	{creditee}Joontae Hwang
1065328	Credits	2383	58778496	02383	{creditee}Akira Kato
1065328	Credits	2384	58778497	02384	{creditee}Jaeyang Kwak
1065328	Credits	2385	58778498	02385	{creditee}Jessie Lin
1065328	Credits	2386	58778499	02386	{creditee}Yvonne Shi
1065328	Credits	2387	58778500	02387	{role}Regional Management
1065328	Credits	2388	58778501	02388	{creditee}John Chen
1065328	Credits	2389	58778502	02389	{creditee}Kyoungho Ko
1065328	Credits	2390	58778526	02390	{creditee}Byungwoo Kwon
1065328	Credits	2391	58778527	02391	{creditee}Yian Lee
1065328	Credits	2392	58778528	02392	{creditee}Emil Lu
1065328	Credits	2393	58778529	02393	{creditee}Chen Si
1065328	Credits	2394	58778530	02394	{role}Localization Audio
1065328	Credits	2395	58778531	02395	{creditee}Monbaza Chang
1065328	Credits	2396	58778532	02396	{creditee}Sarah Lu
1065328	Credits	2397	58778533	02397	{creditee}Brett Meyer
1065328	Credits	2398	58778534	02398	{creditee}Leandro Pereira
1065328	Credits	2399	58778535	02399	{creditee}Eunho Shon
1065328	Credits	2400	58779318	02400	{creditee}Yu-Hsien Wei
1065328	Credits	2401	58779319	02401	{creditee}Zac Zheng
1065328	Credits	2402	58779320	02402	{role}Localization Business Management
1065328	Credits	2403	58779321	02403	{creditee}Stephen Middleton
1065328	Credits	2404	58779322	02404	{role}Localization Engineering
1065328	Credits	2405	58779323	02405	{creditee}Ryan Cai
1065328	Credits	2406	58779324	02406	{creditee}Julian Liu
1065328	Credits	2407	58779325	02407	{role}Localization Language Leads
1065328	Credits	2408	58779326	02408	{creditee}Julio Calle Arpón
1065328	Credits	2409	58779327	02409	{creditee}Aude Callens
1065328	Credits	2410	58779351	02410	{creditee}Ricardo Duran
1065328	Credits	2411	58779352	02411	{creditee}Manuel Germain Kedi
1065328	Credits	2412	58779353	02412	{creditee}Radoslaw Hankiewicz
1065328	Credits	2413	58779354	02413	{creditee}Alexandra Kudryavtseva
1065328	Credits	2414	58779355	02414	{creditee}Francesca Sfulcini
1065328	Credits	2415	58779356	02415	{creditee}Debora Trevizo Rovira
1065328	Credits	2416	58779357	02416	{role}Localization Language Specialists
1065328	Credits	2417	58779358	02417	{creditee}Nanthawan Chalitapanukul
1065328	Credits	2418	58779359	02418	{creditee}Calvin Chu
1065328	Credits	2419	58779360	02419	{creditee}Ting Hao
1065328	Credits	2420	58779384	02420	{creditee}Hank Hsu
1065328	Credits	2421	58779385	02421	{creditee}Horus Huang
1065328	Credits	2422	58779386	02422	{creditee}DongHo Jeong
1065328	Credits	2423	58779387	02423	{creditee}June Kim
1065328	Credits	2424	58779388	02424	{creditee}Seungsoo Kim
1065328	Credits	2425	58779389	02425	{creditee}Hui Kyung
1065328	Credits	2426	58779390	02426	{creditee}Ross Lai
1065328	Credits	2427	58779391	02427	{creditee}Hawk Li
1065328	Credits	2428	58779392	02428	{creditee}Mohan Niu
1065328	Credits	2429	58779393	02429	{creditee}Cathy Park
1065328	Credits	2430	58779417	02430	{creditee}Seoyeon Park
1065328	Credits	2431	58779418	02431	{creditee}Sherry Shen
1065328	Credits	2432	58779419	02432	{creditee}Janet Tsai
1065328	Credits	2433	58779420	02433	{creditee}Kenneth Tung
1065328	Credits	2434	58779421	02434	{creditee}Haiting Wang
1065328	Credits	2435	58779422	02435	{creditee}Wango Wang
1065328	Credits	2436	58779423	02436	{creditee}Tianqi Yang
1065328	Credits	2437	58779424	02437	{creditee}Jimmy Zhang
1065328	Credits	2438	58779425	02438	{creditee}Yanbin Zhang
1065328	Credits	2439	58779426	02439	{role}Localization Production Team
1065328	Credits	2440	58779450	02440	{creditee}Arthur Chang
1065328	Credits	2441	58779451	02441	{creditee}Christina Cho
1065328	Credits	2442	58779452	02442	{creditee}Dale Chou
1065328	Credits	2443	58779453	02443	{creditee}Diego Diaz
1065328	Credits	2444	58779454	02444	{creditee}Fred Fleury
1065328	Credits	2445	58779455	02445	{creditee}Thomas Flöter
1065328	Credits	2446	58779456	02446	{creditee}Carlos García Renta
1065328	Credits	2447	58779457	02447	{creditee}Casey Garland
1065328	Credits	2448	58779458	02448	{creditee}Daniel Huang
1065328	Credits	2449	58779459	02449	{creditee}Jung Hwan Kim
1065328	Credits	2450	58779483	02450	{creditee}Sangwoo Lee
1065328	Credits	2451	58779484	02451	{creditee}Angela Liu
1065328	Credits	2452	58779485	02452	{creditee}Shenshen Liu
1065328	Credits	2453	58779486	02453	{creditee}Tim Najmolhoda
1065328	Credits	2454	58779487	02454	{creditee}Nozomi Oshima
1065328	Credits	2455	58779488	02455	{creditee}Alexey Pyatikhatka
1065328	Credits	2456	58779489	02456	{creditee}Won Jin Ro
1065328	Credits	2457	58779490	02457	{creditee}Takayuki Shimbo
1065328	Credits	2458	58779491	02458	{creditee}Yohei Sugiyama
1065328	Credits	2459	58779492	02459	{creditee}Shohei Takaya
1065328	Credits	2460	58779516	02460	{creditee}Laura Taylor
1065328	Credits	2461	58779517	02461	{creditee}Laura Woodward
1065328	Credits	2462	58779518	02462	{creditee}Qiannan Zhang
1065328	Credits	2463	58779519	02463	{creditee}Yannie Zhang
1065328	Credits	2464	58779520	02464	{role}Localization Quality Assurance
1065328	Credits	2465	58779521	02465	{creditee}Manu Aguayo
1065328	Credits	2466	58779522	02466	{creditee}Jiro Cai
1065328	Credits	2467	58779523	02467	{creditee}Jenneth Chaovisutikul
1065328	Credits	2468	58779524	02468	{creditee}Menghan Chen
1065328	Credits	2469	58779525	02469	{creditee}Martin Chung
1065328	Credits	2470	58779549	02470	{creditee}Jack Guo
1065328	Credits	2471	58779550	02471	{creditee}Daniel Im
1065328	Credits	2472	58779551	02472	{creditee}Dorothy Kang
1065328	Credits	2473	58779552	02473	{creditee}Dokyu Kim
1065328	Credits	2474	58779553	02474	{creditee}Hsing H. Lee
1065328	Credits	2475	58779554	02475	{creditee}Hyunjin Lee
1065328	Credits	2476	58779555	02476	{creditee}Kyungjoon Lee
1065328	Credits	2477	58779556	02477	{creditee}Zhiqiang Li
1065328	Credits	2478	58779557	02478	{creditee}Michael Ma
1065328	Credits	2479	58779558	02479	{creditee}Lily Niu
1065328	Credits	2480	58779582	02480	{creditee}Heeyoung Park
1065328	Credits	2481	58779583	02481	{creditee}Emily Qiao
1065328	Credits	2482	58779584	02482	{creditee}Vincent Tsai
1065328	Credits	2483	58779585	02483	{creditee}Wendell Tsai
1065328	Credits	2484	58779586	02484	{creditee}Gemma Yang
1065328	Credits	2485	58779587	02485	{creditee}Michael Yeh
1065328	Credits	2486	58779588	02486	{creditee}Bumsuk Youn
1065328	Credits	2487	58779589	02487	{creditee}Leo Yu
1065328	Credits	2488	58779590	02488	{group}GLOBAL MARKETING
1065328	Credits	2489	58779591	02489	{role}Head of Global Marketing
1065328	Credits	2490	58779615	02490	{creditee}Todd Harvey
1065328	Credits	2491	58779616	02491	{role}Global Marketing Executive Support
1065328	Credits	2492	58779617	02492	{creditee}Joni Rank
1065328	Credits	2493	58779618	02493	{role}Vice President, Global Marketing, Warcraft
1065328	Credits	2494	58779619	02494	{creditee}Matt Small
1065328	Credits	2495	58779620	02495	{role}Vice President, Global Marketing, Overwatch
1065328	Credits	2496	58779621	02496	{creditee}Sam Saliba
1065328	Credits	2497	58779622	02497	{role}Vice President, Creative Marketing Services
1065328	Credits	2498	58779623	02498	{creditee}Nikki Scoggins
1065328	Credits	2499	58779624	02499	{role}Executive Producer, BlizzCon
1065328	Credits	2500	58780407	02500	{creditee}April McKee
1065328	Credits	2501	58780408	02501	{role}Global Consumer Marketing Directors
1065328	Credits	2502	58780409	02502	{creditee}Drew Elliott
1065328	Credits	2503	58780410	02503	{creditee}Florence Kamhi
1065328	Credits	2504	58780411	02504	{creditee}Lucy Pozniak
1065328	Credits	2505	58780412	02505	{role}Global Consumer Marketing Team
1065328	Credits	2506	58780413	02506	{creditee}Dana Abeln
1065328	Credits	2507	58780414	02507	{creditee}Nicole Bandoquillo
1065328	Credits	2508	58780415	02508	{creditee}Christian Booth
1065328	Credits	2509	58780416	02509	{creditee}Marco Del Bosque
1065328	Credits	2510	58780440	02510	{creditee}Madeline Demas
1065328	Credits	2511	58780441	02511	{creditee}Jessica Downey
1065328	Credits	2512	58780442	02512	{creditee}Cassie Hoglund
1065328	Credits	2513	58780443	02513	{creditee}Derek Longest
1065328	Credits	2514	58780444	02514	{creditee}Alexander Mangold
1065328	Credits	2515	58780445	02515	{creditee}Everson Marsh
1065328	Credits	2516	58780446	02516	{creditee}Adam Nelson
1065328	Credits	2517	58780447	02517	{creditee}Andrea Ortega
1065328	Credits	2518	58780448	02518	{creditee}Ajay Ravi
1065328	Credits	2519	58780449	02519	{creditee}Jessi Sosnovskaya
1065328	Credits	2520	58780473	02520	{creditee}Britain Taylor
1065328	Credits	2521	58780474	02521	{creditee}Sarah Tseng
1065328	Credits	2522	58780475	02522	{creditee}Marcella Ziccarelli
1065328	Credits	2523	58780476	02523	{role}Creative Marketing Services Leads
1065328	Credits	2524	58780477	02524	{creditee}Alyssa Homan
1065328	Credits	2525	58780478	02525	{creditee}Erik Jensen
1065328	Credits	2526	58780479	02526	{creditee}Julie Kimura
1065328	Credits	2527	58780480	02527	{creditee}Mike Norys
1065328	Credits	2528	58780481	02528	{creditee}Jens Sjöbergh
1065328	Credits	2529	58780482	02529	{creditee}Brandy Stratton
1065328	Credits	2530	58780506	02530	{role}Creative Marketing Services Team
1065328	Credits	2531	58780507	02531	{creditee}Jason Agajanian
1065328	Credits	2532	58780508	02532	{creditee}Shelly Amine
1065328	Credits	2533	58780509	02533	{creditee}Adrian Archer-Lock
1065328	Credits	2534	58780510	02534	{creditee}Alex Barhorst
1065328	Credits	2535	58780511	02535	{creditee}Sophie Bertrand
1065328	Credits	2536	58780512	02536	{creditee}Hector Bolanos
1065328	Credits	2537	58780513	02537	{creditee}Anthony Bompensiero
1065328	Credits	2538	58780514	02538	{creditee}Michael Bryant
1065328	Credits	2539	58780515	02539	{creditee}Ross Donaldson
1065328	Credits	2540	58780539	02540	{creditee}Mary DuPee
1065328	Credits	2541	58780540	02541	{creditee}Beni Elgueta
1065328	Credits	2542	58780541	02542	{creditee}Paul Finochio
1065328	Credits	2543	58780542	02543	{creditee}Kim Hein
1065328	Credits	2544	58780543	02544	{creditee}Thordis Howard
1065328	Credits	2545	58780544	02545	{creditee}Dan Joyce
1065328	Credits	2546	58780545	02546	{creditee}Brian H. Kim
1065328	Credits	2547	58780546	02547	{creditee}Emily Knief
1065328	Credits	2548	58780547	02548	{creditee}Margaret Lee
1065328	Credits	2549	58780548	02549	{creditee}Jason Lim
1065328	Credits	2550	58780572	02550	{creditee}Matt MacNeil
1065328	Credits	2551	58780573	02551	{creditee}Justin Marcus
1065328	Credits	2552	58780574	02552	{creditee}Hannah Mattison
1065328	Credits	2553	58780575	02553	{creditee}Laura Miller
1065328	Credits	2554	58780576	02554	{creditee}Rachel Newman
1065328	Credits	2555	58780577	02555	{creditee}Sean Ngo
1065328	Credits	2556	58780578	02556	{creditee}Dana Nuber
1065328	Credits	2557	58780579	02557	{creditee}Joshua Owyang
1065328	Credits	2558	58780580	02558	{creditee}Joshua Pletzke
1065328	Credits	2559	58780581	02559	{creditee}Ty Rodriguez
1065328	Credits	2560	58780605	02560	{creditee}Benjamin Scanlon
1065328	Credits	2561	58780606	02561	{creditee}Gregory Selden
1065328	Credits	2562	58780607	02562	{creditee}Kate Somers
1065328	Credits	2563	58780608	02563	{creditee}Hannah Straw
1065328	Credits	2564	58780609	02564	{creditee}Chhun Tang
1065328	Credits	2565	58780610	02565	{creditee}Ryan Tretter
1065328	Credits	2566	58780611	02566	{creditee}Tom Tryon
1065328	Credits	2567	58780612	02567	{creditee}Stephen Tu
1065328	Credits	2568	58780613	02568	{creditee}Jena Volrath
1065328	Credits	2569	58780614	02569	{creditee}Jennifer Walsh
1065328	Credits	2570	58780638	02570	{role}BlizzCon Team
1065328	Credits	2571	58780639	02571	{creditee}Kiersten Crissman
1065328	Credits	2572	58780640	02572	{creditee}David Ortiz
1065328	Credits	2573	58780641	02573	{creditee}Daniel Sagun
1065328	Credits	2574	58780642	02574	{creditee}Ania Wieteski
1065328	Credits	2575	58780643	02575	{role}Global Publishing Directors
1065328	Credits	2576	58780644	02576	{creditee}Kevin B. Carter
1065328	Credits	2577	58780645	02577	{creditee}Gabe Chua
1065328	Credits	2578	58780646	02578	{creditee}Brendan Docherty
1065328	Credits	2579	58780647	02579	{creditee}Anna Ficek-Madej
1065328	Credits	2580	58780671	02580	{creditee}Steve Perkins
1065328	Credits	2581	58780672	02581	{creditee}Kester Robison
1065328	Credits	2582	58780673	02582	{role}Global Publishing Team
1065328	Credits	2583	58780674	02583	{creditee}João S. de Araujo Neto
1065328	Credits	2584	58780675	02584	{creditee}Andy Belford
1065328	Credits	2585	58780676	02585	{creditee}Andrew Bernard
1065328	Credits	2586	58780677	02586	{creditee}Otis Blum
1065328	Credits	2587	58780678	02587	{creditee}Beth Bryson
1065328	Credits	2588	58780679	02588	{creditee}Scott Conway
1065328	Credits	2589	58780680	02589	{creditee}Deirdre Hollis
1065328	Credits	2590	58780704	02590	{creditee}Randy Jordan
1065328	Credits	2591	58780705	02591	{creditee}Liam Knapp
1065328	Credits	2592	58780706	02592	{creditee}Alexander Lin
1065328	Credits	2593	58780707	02593	{creditee}Jodie Grace McKaughan
1065328	Credits	2594	58780708	02594	{creditee}Syless Necole
1065328	Credits	2595	58780709	02595	{creditee}Anthony Neshewat
1065328	Credits	2596	58780710	02596	{creditee}Kurt Ocher
1065328	Credits	2597	58780711	02597	{creditee}Celso O'Donnell
1065328	Credits	2598	58780712	02598	{creditee}Megan Reardon
1065328	Credits	2599	58780713	02599	{creditee}Bethany Stout
1065328	Credits	2600	58781496	02600	{creditee}Danielle L. Vanderlip
1065328	Credits	2601	58781497	02601	{creditee}Nicholas Weiss
1065328	Credits	2602	58781498	02602	{creditee}Lana Williams
1065328	Credits	2603	58781499	02603	{creditee}Caleb Zatto
1065328	Credits	2604	58781500	02604	{creditee}Nicole Zhou
1065328	Credits	2605	58781501	02605	{group}GLOBAL INFORMATION SECURITY
1065328	Credits	2606	58781502	02606	{role}SVP, ABK Chief Information Security Officer
1065328	Credits	2607	58781503	02607	{creditee}Brett Wahlin
1065328	Credits	2608	58781504	02608	{role}Executive Assistants
1065328	Credits	2609	58781505	02609	{creditee}Kiki Butler
1065328	Credits	2610	58781529	02610	{creditee}Hannah Manning
1065328	Credits	2611	58781530	02611	{role}Business Operation
1065328	Credits	2612	58781531	02612	{creditee}Rachel Arnold
1065328	Credits	2613	58781532	02613	{creditee}Melissa Bradford
1065328	Credits	2614	58781533	02614	{creditee}Jennifer Farrar
1065328	Credits	2615	58781534	02615	{creditee}Thomas Gadola
1065328	Credits	2616	58781535	02616	{creditee}Berni Headd-Williams
1065328	Credits	2617	58781536	02617	{creditee}Jeffrey Luer
1065328	Credits	2618	58781537	02618	{creditee}Michael Pham
1065328	Credits	2619	58781538	02619	{creditee}Zia Rehman
1065328	Credits	2620	58781562	02620	{creditee}Calvin Salone
1065328	Credits	2621	58781563	02621	{creditee}Amber Schiraldi
1065328	Credits	2622	58781564	02622	{creditee}Sal Shaikh
1065328	Credits	2623	58781565	02623	{creditee}Christina Williams
1065328	Credits	2624	58781566	02624	{role}Business Unit and Application Security
1065328	Credits	2625	58781567	02625	{creditee}Brandon Ashworth
1065328	Credits	2626	58781568	02626	{creditee}Matt Batten
1065328	Credits	2627	58781569	02627	{creditee}Brenda Burget
1065328	Credits	2628	58781570	02628	{creditee}Michael Caron
1065328	Credits	2629	58781571	02629	{creditee}Matt Clapham
1065328	Credits	2630	58781595	02630	{creditee}Jason Collins
1065328	Credits	2631	58781596	02631	{creditee}Robert Cooper
1065328	Credits	2632	58781597	02632	{creditee}Tom Gadola
1065328	Credits	2633	58781598	02633	{creditee}Brent Gensemer
1065328	Credits	2634	58781599	02634	{creditee}Alex Gumbs
1065328	Credits	2635	58781600	02635	{creditee}Diego Jurado
1065328	Credits	2636	58781601	02636	{creditee}Drew Maness
1065328	Credits	2637	58781602	02637	{creditee}Michael Maslanka
1065328	Credits	2638	58781603	02638	{creditee}Colin Mortimer
1065328	Credits	2639	58781604	02639	{creditee}James Nix
1065328	Credits	2640	58781628	02640	{creditee}Nat Mokry
1065328	Credits	2641	58781629	02641	{creditee}Carlos Ortigoza Dempster
1065328	Credits	2642	58781630	02642	{creditee}Chris Southerland Jr
1065328	Credits	2643	58781631	02643	{creditee}Chris Sumner
1065328	Credits	2644	58781632	02644	{role}Risk Management
1065328	Credits	2645	58781633	02645	{creditee}Courtney Bennett
1065328	Credits	2646	58781634	02646	{creditee}Sarah Fongheiser-Jiao
1065328	Credits	2647	58781635	02647	{creditee}Rogelio Gomez
1065328	Credits	2648	58781636	02648	{creditee}Lane Krejcik
1065328	Credits	2649	58781637	02649	{creditee}Logan Miles
1065328	Credits	2650	58781661	02650	{creditee}Jorge Noyola
1065328	Credits	2651	58781662	02651	{creditee}Sundari Parekh
1065328	Credits	2652	58781663	02652	{creditee}Geoff Scott
1065328	Credits	2653	58781664	02653	{creditee}Kendall Sliwa
1065328	Credits	2654	58781665	02654	{creditee}Chris Voss
1065328	Credits	2655	58781666	02655	{role}Security Operations
1065328	Credits	2656	58781667	02656	{creditee}Borja Berastegui
1065328	Credits	2657	58781668	02657	{creditee}Neus Boix
1065328	Credits	2658	58781669	02658	{creditee}Matias Busco
1065328	Credits	2659	58781670	02659	{creditee}David Cañizares Ariza
1065328	Credits	2660	58781694	02660	{creditee}David Carrasco
1065328	Credits	2661	58781695	02661	{creditee}Gracie Chi
1065328	Credits	2662	58781696	02662	{creditee}Emmi Cohen
1065328	Credits	2663	58781697	02663	{creditee}Ryan Corcoran
1065328	Credits	2664	58781698	02664	{creditee}Steve Crist
1065328	Credits	2665	58781699	02665	{creditee}Marc Del Valle
1065328	Credits	2666	58781700	02666	{creditee}Bradley Fong
1065328	Credits	2667	58781701	02667	{creditee}Angel Gallegos
1065328	Credits	2668	58781702	02668	{creditee}César García
1065328	Credits	2669	58781703	02669	{creditee}Sean Heaton
1065328	Credits	2670	58781727	02670	{creditee}Jake Hisel
1065328	Credits	2671	58781728	02671	{creditee}Hyunjung Hong
1065328	Credits	2672	58781729	02672	{creditee}Kevin Kaminski
1065328	Credits	2673	58781730	02673	{creditee}Alex Seunghyun Kim
1065328	Credits	2674	58781731	02674	{creditee}SeungHwan Ethan Lee
1065328	Credits	2675	58781732	02675	{creditee}Michelle Li
1065328	Credits	2676	58781733	02676	{creditee}Mac McCauley
1065328	Credits	2677	58781734	02677	{creditee}Albert Morris
1065328	Credits	2678	58781735	02678	{creditee}Jeff Nation
1065328	Credits	2679	58781736	02679	{creditee}Ash Rhodes
1065328	Credits	2680	58781760	02680	{creditee}Pete Salama
1065328	Credits	2681	58781761	02681	{role}Security Engineering & Architecture
1065328	Credits	2682	58781762	02682	{creditee}Jeffrey Agnitsch
1065328	Credits	2683	58781763	02683	{creditee}Justin Brister
1065328	Credits	2684	58781764	02684	{creditee}Jackson Choy
1065328	Credits	2685	58781765	02685	{creditee}Andrea Coll Campomanes
1065328	Credits	2686	58781766	02686	{creditee}John Glynn
1065328	Credits	2687	58781767	02687	{creditee}Ambrosia Iwugo
1065328	Credits	2688	58781768	02688	{creditee}Jochen Juncal
1065328	Credits	2689	58781769	02689	{creditee}Michael LeComte
1065328	Credits	2690	58781793	02690	{creditee}Gabriel Liñero
